Name;Price;Review;Score;Image;Subcategory;URL;Platform;Store;Category;brand;historical_sold;view_count;shop_location;enToken;thToken
ฟรีค่าส่ง 🔥 แบตสำรอง PRODA ชาร์จเร็ว 10000mAh แท้100% PD-P67 Power Bank แบตมือถือ แบตสำรองแท้ แบตเตอรี่สำรอง;183.0;115;4.817647058823529;https://cf.shopee.co.th/file/b239d6665509e673abc6800f3d171056_tn;แบตเตอรี่สำรอง;https://shopee.co.th/ฟรีค่าส่ง-🔥-แบตสำรอง-PRODA-ชาร์จเร็ว-10000mAh-แท้100%-PD-P67-Power-Bank-แบตมือถือ-แบตสำรองแท้-แบตเตอรี่สำรอง-i.345435512.4776563819;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;;975;2009;จังหวัดกรุงเทพมหานคร;PRODA 10000mAh 100 PD-P67 Power Bank ;ฟรีค่าส่ง แบตสำรอง ชาร์จเร็ว 10000 แท้100 - 67 แบตมือถือ แบตสำรองแท้ แบตเตอรี่สำรอง 
ฟิล์ม Fuji X-A3/X-A5/X-A10 แบบใส ของ Focus;39.0;27;4.809523809523809;https://cf.shopee.co.th/file/0e702e7ad0ca2b6b8efc3164e82eb20e_tn;กล้อง;https://shopee.co.th/ฟิล์ม-Fuji-X-A3/X-A5/X-A10-แบบใส-ของ-Focus-i.69307883.4114445833;Shopee;;กล้อง;Focus(โฟกัส);105;39;จังหวัดกรุงเทพมหานคร;Fuji X-A3 X-A5 X-A10 Focus ;ฟิล์ม - 3 - 5 - 10 แบบใส ของ 
ฟิล์มกระจก Vivo  ของแท้ ทุกรุ่น! Vivo Y15 | Y12 | S1 | Y95 | Y91 | V17 | V15 รุ่นกาวเต็มแผ่น อย่างดี ไม่เต็มจอ3D #3D;9.0;946;4.584825006679134;https://cf.shopee.co.th/file/ec7c5d4b39fb824ee0b1adaba69b87bd_tn;อุปกรณ์กันรอยหน้าจอ;https://shopee.co.th/ฟิล์มกระจก-Vivo--ของแท้-ทุกรุ่น!-Vivo-Y15-|-Y12-|-S1-|-Y95-|-Y91-|-V17-|-V15-รุ่นกาวเต็มแผ่น-อย่างดี-ไม่เต็มจอ3D-#3D-i.242077788.4437723787;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;No Brand(ไม่มียี่ห้อ);23122;1986;จังหวัดกรุงเทพมหานคร;Vivo Vivo Y15 Y12 S1 Y95 Y91 V17 V15 3D 3D ;ฟิล์มกระจก ของแท้ ทุกรุ่น 15 12 1 95 91 17 15 รุ่นกาวเต็มแผ่น อย่างดี ไม่เต็มจอ3 3 
ฟิล์มกระจก เต็มจอ Focus iPad 2021 Gen 7 9.7 10.2 Mini 6 5 4 / iPad Air 4 3 10.9 9.7 10.5 Pro 11 12.9 โฟกัส กันรอย ไอแพด;159.0;2233;4.829793340987371;https://cf.shopee.co.th/file/3d490995b347e9a688c7c4e09a73d16a_tn;อุปกรณ์กันรอยหน้าจอ;https://shopee.co.th/ฟิล์มกระจก-เต็มจอ-Focus-iPad-2021-Gen-7-9.7-10.2-Mini-6-5-4-/-iPad-Air-4-3-10.9-9.7-10.5-Pro-11-12.9-โฟกัส-กันรอย-ไอแพด-i.29498242.1001576617;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;;8214;5351;จังหวัดกรุงเทพมหานคร;Focus iPad 2021 Gen 7 9.7 10.2 Mini 6 5 4 iPad Air 4 3 10.9 9.7 10.5 Pro 11 12.9 ;ฟิล์มกระจก เต็มจอ 2021 7 9.7 10.2 6 5 4 4 3 10.9 9.7 10.5 11 12.9 โฟกัส กันรอย ไอแพด 
ฟิล์มกระจกxiaomi 9Dเต็มจอ เสี่ยวหม ของแท้คุณภาพดี redmi 6/6A/7/7A/8/8A/9/8/9/9s/8Pro/mi 8/9/10/Note 7;13.0;594;4.790903348073279;https://cf.shopee.co.th/file/7a456c220ec6c30fce701e611725c679_tn;อุปกรณ์กันรอยหน้าจอ;https://shopee.co.th/ฟิล์มกระจกxiaomi-9Dเต็มจอ-เสี่ยวหม-ของแท้คุณภาพดี-redmi-6/6A/7/7A/8/8A/9/8/9/9s/8Pro/mi-8/9/10/Note-7-i.313624251.3860322589;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;;17760;5440;จังหวัดกรุงเทพมหานคร;xiaomi 9D redmi 6 6A 7 7A 8 8A 9 8 9 9s 8Pro mi 8 9 10 Note 7 ;ฟิล์มกระจก 9 เต็มจอ เสี่ยวหม ของแท้คุณภาพดี 6 6 7 7 8 8 9 8 9 9 8 8 9 10 7 
ฟิล์มกระจกกันรอยกล้อง Fuji XS10 XE4 XT4 X100V XT3 XT30 XA7 T2005 XA2 X30XE3 XT10 XT20 XT30 X100F X100T XT1 XT2 XA3 XM1 X;59.0;513;4.692972972972973;https://cf.shopee.co.th/file/74a9e1b5353edfbf6aee1b3a02a6ab89_tn;อุปกรณ์เสริมกล้อง;https://shopee.co.th/ฟิล์มกระจกกันรอยกล้อง-Fuji-XS10-XE4-XT4-X100V-XT3-XT30-XA7-T2005-XA2-X30XE3-XT10-XT20-XT30-X100F-X100T-XT1-XT2-XA3-XM1-X-i.18466373.1104137786;Shopee;;อุปกรณ์เสริมกล้อง;No Brand(ไม่มียี่ห้อ);2044;304;จังหวัดศรีสะเกษ;Fuji XS10 XE4 XT4 X100V XT3 XT30 XA7 T2005 XA2 X30XE3 XT10 XT20 XT30 X100F X100T XT1 XT2 XA3 XM1 X ;ฟิล์มกระจกกันรอยกล้อง 10 4 4 100 3 30 7 2005 2 30 3 10 20 30 100 100 1 2 3 1 
ฟิล์มกระจกนิรภัย OPPO A1k|A5|A9|A5s|A12|A15|A31|A53|A73|A91|A92|A93|F11 Pro|K3|Reno|Reno 4|Reno 2F|Reno 3;4.0;912;4.639609398840403;https://cf.shopee.co.th/file/46aea5c6ab43bd715335ee296cdb490d_tn;อุปกรณ์กันรอยหน้าจอ;https://shopee.co.th/ฟิล์มกระจกนิรภัย-OPPO-A1k|A5|A9|A5s|A12|A15|A31|A53|A73|A91|A92|A93|F11-Pro|K3|Reno|Reno-4|Reno-2F|Reno-3-i.118501440.9817011784;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;No Brand(ไม่มียี่ห้อ);22036;2581;จังหวัดนนทบุรี;OPPO A1k A5 A9 A5s A12 A15 A31 A53 A73 A91 A92 A93 F11 Pro K3 Reno Reno 4 Reno 2F Reno 3 ;ฟิล์มกระจกนิรภัย 1 5 9 5 12 15 31 53 73 91 92 93 11 3 4 2 3 
ฟิล์มกระจกเต็มจอ ใส Focus Oppo A95 A55 A74 A3s A5s A5 A9 A12 A31 A93 A94 F9 F11 F11Pro Reno2F Reno4 Reno5 Reno6 Reno7;85.0;4457;4.8445224130708;https://cf.shopee.co.th/file/2c1558a834fbf74a7d21977295e0afa0_tn;มือถือและอุปกรณ์เสริม;https://shopee.co.th/ฟิล์มกระจกเต็มจอ-ใส-Focus-Oppo-A95-A55-A74-A3s-A5s-A5-A9-A12-A31-A93-A94-F9-F11-F11Pro-Reno2F-Reno4-Reno5-Reno6-Reno7-i.206467996.4415714293;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;Focus(โฟกัส);54059;20111;จังหวัดกรุงเทพมหานคร;Focus Oppo A95 A55 A74 A3s A5s A5 A9 A12 A31 A93 A94 F9 F11 F11Pro Reno2F Reno4 Reno5 Reno6 Reno7 ;ฟิล์มกระจกเต็มจอ ใส 95 55 74 3 5 5 9 12 31 93 94 9 11 11 2 4 5 6 7 
ฟิล์มกระจกเลนส์กล้อง xiaomi 11T xiaomi mi 11T pro ฟิล์มกระจกนิรภัยกล้องหลัง ฟิล์มกล้องด้านหลัง;39.0;2;4.826086956521739;https://cf.shopee.co.th/file/5b3874dda5895e26d6bc4ae23cc831aa_tn;เลนส์;https://shopee.co.th/ฟิล์มกระจกเลนส์กล้อง-xiaomi-11T-xiaomi-mi-11T-pro-ฟิล์มกระจกนิรภัยกล้องหลัง-ฟิล์มกล้องด้านหลัง-i.114972051.14528115267;Shopee;;อุปกรณ์เสริมกล้อง;;70;361;จังหวัดกรุงเทพมหานคร;xiaomi 11T xiaomi mi 11T pro ;ฟิล์มกระจกเลนส์กล้อง 11 11 ฟิล์มกระจกนิรภัยกล้องหลัง ฟิล์มกล้องด้านหลัง 
ฟิล์มกระจกแบบเต็มจอ Iphone 6 6plus iphone7 7plus 8plus XR XS iphone11 pro max ฟิล์มกระจกเต็มจอ ใช้สำหรับไอโฟน For Iphone;18.0;1024;4.611704399829133;https://cf.shopee.co.th/file/4b519e1a028c9a2fb11e752ffdc456eb_tn;อุปกรณ์กันรอยหน้าจอ;https://shopee.co.th/ฟิล์มกระจกแบบเต็มจอ-Iphone-6-6plus-iphone7-7plus-8plus-XR-XS-iphone11-pro-max-ฟิล์มกระจกเต็มจอ-ใช้สำหรับไอโฟน-For-Iphone-i.4510134.2100954011;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;No Brand(ไม่มียี่ห้อ);23777;4877;จังหวัดกรุงเทพมหานคร;Iphone 6 6plus iphone7 7plus 8plus XR XS iphone11 pro max For Iphone ;ฟิล์มกระจกแบบเต็มจอ 6 6 7 7 8 11 ฟิล์มกระจกเต็มจอ ใช้สำหรับไอโฟน 
ฟิล์มกระจกแบบเต็มจอ ใส Focus Xiaomi Redmi Note11s Note11 Note11Pro 10 Note10 Note10Pro 9T 9 9A 9C Note9T Note9  Note9Pro;85.0;581;4.855774348057477;https://cf.shopee.co.th/file/a7534ea10db0556e41d0ae5763a7f53d_tn;อุปกรณ์กันรอยหน้าจอ;https://shopee.co.th/ฟิล์มกระจกแบบเต็มจอ-ใส-Focus-Xiaomi-Redmi-Note11s-Note11-Note11Pro-10-Note10-Note10Pro-9T-9-9A-9C-Note9T-Note9--Note9Pro-i.155173904.2689788181;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;Focus(โฟกัส);5003;5445;จังหวัดกรุงเทพมหานคร;Focus Xiaomi Redmi Note11s Note11 Note11Pro 10 Note10 Note10Pro 9T 9 9A 9C Note9T Note9 Note9Pro ;ฟิล์มกระจกแบบเต็มจอ ใส 11 11 11 10 10 10 9 9 9 9 9 9 9 
ฟิล์มกระดาษ paperlike iPad Air4 Air5 Gen9 Gen8 Gen7 Gen6 Mini6/5/4 Air1/2/3 Pro11 ฟิล์ม ไอแพด ฟิล์มกระจกไอแพด ฟิล์มกระจก;89.0;1041;4.801450083658673;https://cf.shopee.co.th/file/d31de1facad0619ac31b28151b5f669a_tn;อุปกรณ์กันรอยหน้าจอ;https://shopee.co.th/ฟิล์มกระดาษ-paperlike-iPad-Air4-Air5-Gen9-Gen8-Gen7-Gen6-Mini6/5/4-Air1/2/3-Pro11-ฟิล์ม-ไอแพด-ฟิล์มกระจกไอแพด-ฟิล์มกระจก-i.3932024.8131145273;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;No Brand(ไม่มียี่ห้อ);5020;4620;จังหวัดกรุงเทพมหานคร;paperlike iPad Air4 Air5 Gen9 Gen8 Gen7 Gen6 Mini6 5 4 Air1 2 3 Pro11 ;ฟิล์มกระดาษ 4 5 9 8 7 6 6 5 4 1 2 3 11 ฟิล์ม ไอแพด ฟิล์มกระจกไอแพด ฟิล์มกระจก 
ฟิล์มกระดาษ paperlike สำหรับipad 9.7 10.5 10.2 gen9 gen7 gen8（10.2） 12.9 2020 ฟิล์ม ไอแพด ฟิล์มด้าน กระจกกันรอย;39.0;2762;4.710743801652892;https://cf.shopee.co.th/file/45221d2f9950bb4195f4ebde25ba3ae4_tn;อุปกรณ์กันรอยหน้าจอ;https://shopee.co.th/ฟิล์มกระดาษ-paperlike-สำหรับipad-9.7-10.5-10.2-gen9-gen7-gen8（10.2）-12.9-2020-ฟิล์ม-ไอแพด-ฟิล์มด้าน-กระจกกันรอย-i.58669518.6953093331;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;;12800;8139;จังหวัดกรุงเทพมหานคร;paperlike ipad 9.7 10.5 10.2 gen9 gen7 gen8 10.2 12.9 2020 ;ฟิล์มกระดาษ สำหรับ 9.7 10.5 10.2 9 7 8 10.2 12.9 2020 ฟิล์ม ไอแพด ฟิล์มด้าน กระจกกันรอย 
ฟิล์มกล้อง iPhone 9สีพร้อมส่ง แข็งแรง9H ฟิล์มกันรอย ไอโฟน ฟิล์มสี สำหรับiPhone 13 pro max 12 11 pro max mini X Xs Max;19.0;1197;4.800944138473643;https://cf.shopee.co.th/file/46d86f2badd72f57d8f738b2a995b83b_tn;อุปกรณ์กันรอยหน้าจอ;https://shopee.co.th/ฟิล์มกล้อง-iPhone-9สีพร้อมส่ง-แข็งแรง9H-ฟิล์มกันรอย-ไอโฟน-ฟิล์มสี-สำหรับiPhone-13-pro-max-12-11-pro-max-mini-X-Xs-Max-i.313624251.9715232965;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;No Brand(ไม่มียี่ห้อ);10216;8919;จังหวัดกรุงเทพมหานคร;iPhone 9 9H iPhone 13 pro max 12 11 pro max mini X Xs Max ;ฟิล์มกล้อง 9สีพร้อมส่ง แข็งแรง9 ฟิล์มกันรอย ไอโฟน ฟิล์มสี สำหรับ 13 12 11 
ฟิล์มกันรอย รอบตัว Apple Pencil ทั้งรุ่น 1 และ 2;60.0;6224;4.76801683324566;https://cf.shopee.co.th/file/5a9298a4e1f731d1454e2ce1c0b430d9_tn;อุปกรณ์กันรอยหน้าจอ;https://shopee.co.th/ฟิล์มกันรอย-รอบตัว-Apple-Pencil-ทั้งรุ่น-1-และ-2-i.185501.7791174019;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;Wrap It Now(แร็ปอิทนาว);11219;17969;จังหวัดชลบุรี;Apple Pencil 1 2 ;ฟิล์มกันรอย รอบตัว ทั้งรุ่น 1 และ 2 
"""""""ฟิล์มกันรอยหน้าจอNotebook สติ๊กเกอร์ติดฝาหลังโน้ตบุ๊ค 14” /15”/17""""""""16:9 แบบด้าน/ใส""""""";13.0;517;4.6835128417564205;https://cf.shopee.co.th/file/00373f29f6801688d4f222dbf86c8d12_tn;อุปกรณ์เสริมคอมพิวเตอร์;https://shopee.co.th/ฟิล์มกันรอยหน้าจอNotebook-สติ๊กเกอร์ติดฝาหลังโน้ตบุ๊ค-14”-/15”/1716:9-แบบด้าน/ใส-i.29450207.5942173224;Shopee;;อุปกรณ์เสริมคอมพิวเตอร์;;9444;1010;จังหวัดเชียงใหม่;Notebook 14 15 17 16 9 ;ฟิล์มกันรอยหน้าจอ สติ๊กเกอร์ติดฝาหลังโน้ตบุ๊ค 14 15 17 16 9 แบบด้าน ใส 
ฟิล์มถ่ายรูป KODAK GOLD 200 36EXP Film;390.0;543;4.904255319148936;https://cf.shopee.co.th/file/53d326e52008aeb065626f44c19a76d1_tn;ฟิล์ม;https://shopee.co.th/ฟิล์มถ่ายรูป-KODAK-GOLD-200-36EXP-Film-i.12360455.7821034868;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;Kodak(โกดัก);387;206;จังหวัดกรุงเทพมหานคร;KODAK GOLD 200 36EXP Film ;ฟิล์มถ่ายรูป 200 36 
ฟิล์มถ่ายรูป KODAK ULTRAMAX 400 36EXP Film;450.0;714;4.840579710144928;https://cf.shopee.co.th/file/4b26fac4eb48a06a45662eb59ea32a25_tn;ฟิล์ม;https://shopee.co.th/ฟิล์มถ่ายรูป-KODAK-ULTRAMAX-400-36EXP-Film-i.12360455.6951498412;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;Kodak(โกดัก);977;138;จังหวัดกรุงเทพมหานคร;KODAK ULTRAMAX 400 36EXP Film ;ฟิล์มถ่ายรูป 400 36 
ฟิล์มถ่ายรูป KODAK ULTRAMAX 400 36EXP Film;450.0;156;4.905405405405405;https://cf.shopee.co.th/file/689a16590ea3fe15cb842a9a4d96f432_tn;ฟิล์ม;https://shopee.co.th/ฟิล์มถ่ายรูป-KODAK-ULTRAMAX-400-36EXP-Film-i.472443409.6292586117;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;;294;213;จังหวัดกรุงเทพมหานคร;KODAK ULTRAMAX 400 36EXP Film ;ฟิล์มถ่ายรูป 400 36 
ฟิล์มรูปภาพ My Heart 5207 Iso 250 36 หมดอายุ  2023;235.0;581;4.804878048780488;https://cf.shopee.co.th/file/c6920fe55166494232394a242962ff98_tn;ฟิล์ม;https://shopee.co.th/ฟิล์มรูปภาพ-My-Heart-5207-Iso-250-36-หมดอายุ--2023-i.128850724.3851632220;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;MY HEART(มายเฮลท์);150;277;ต่างประเทศ;My Heart 5207 Iso 250 36 2023 ;ฟิล์มรูปภาพ 5207 250 36 หมดอายุ 2023 
ฟิล์มสี Kodak color plus ฟิล์ม 135;305.0;383;4.965811965811966;https://cf.shopee.co.th/file/960f0c9694e7f4ea341cfd543798e15f_tn;ฟิล์ม;https://shopee.co.th/ฟิล์มสี-Kodak-color-plus-ฟิล์ม-135-i.9686051.134233370;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;Kodak(โกดัก);525;277;จังหวัดชัยนาท;Kodak color plus 135 ;ฟิล์มสี ฟิล์ม 135 
ฟิล์มเลนส์กล้อง iphone 12 11 ฟิล์มเลนส์กล้องไอโฟน12 ฟิล์มกล้อง iphone 12/12 mini/12 Pro/12 Pro max / COCO-PHONE;18.0;1923;4.679859822716965;https://cf.shopee.co.th/file/14c360d9b81359a0a391cf310244b3b2_tn;อุปกรณ์เสริมมือถือ;https://shopee.co.th/ฟิล์มเลนส์กล้อง-iphone-12-11-ฟิล์มเลนส์กล้องไอโฟน12-ฟิล์มกล้อง-iphone-12/12-mini/12-Pro/12-Pro-max-/-COCO-PHONE-i.221439192.3464950183;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;No Brand(ไม่มียี่ห้อ);37137;2369;จังหวัดกรุงเทพมหานคร;iphone 12 11 12 iphone 12 12 mini 12 Pro 12 Pro max COCO-PHONE ;ฟิล์มเลนส์กล้อง 12 11 ฟิล์มเลนส์กล้องไอโฟน12 ฟิล์มกล้อง 12 12 12 12 - 
ฟิล์มไฮโดรเจล โฟกัส  Apple watch 7 45 41 mm. / 6 5 4 SE 44 40 mm. / 3 2 1 38 42 mm. Focus hydroplus film ฟิล์ม Apple watch series;105.0;345;4.788838612368024;https://cf.shopee.co.th/file/e459b016d85e8935b237444f06383097_tn;อุปกรณ์ไอทีสวมใส่;https://shopee.co.th/ฟิล์มไฮโดรเจล-โฟกัส--Apple-watch-7-45-41-mm.-/-6-5-4-SE-44-40-mm.-/-3-2-1-38-42-mm.-Focus-hydroplus-film-ฟิล์ม-Apple-watch-series-i.50241382.13138588656;Shopee;;อุปกรณ์เสริมคอมพิวเตอร์;;1977;2064;จังหวัดชุมพร;Apple watch 7 45 41 mm. 6 5 4 SE 44 40 mm. 3 2 1 38 42 mm. Focus hydroplus film Apple watch series ;ฟิล์มไฮโดรเจล โฟกัส 7 45 41 . 6 5 4 44 40 . 3 2 1 38 42 . ฟิล์ม 
ฟิล์มไฮโดรเจลกันรอยหน้าจอ 9D สําหรับ Apple Watch Series 7 4 5 6 SE 41 มม. 45 มม. 40 มม. 44 มม.;15.0;233;4.677385892116183;https://cf.shopee.co.th/file/79686d8312a53b5709b272e3a17cc069_tn;อุปกรณ์ไอทีสวมใส่;https://shopee.co.th/ฟิล์มไฮโดรเจลกันรอยหน้าจอ-9D-สําหรับ-Apple-Watch-Series-7-4-5-6-SE-41-มม.-45-มม.-40-มม.-44-มม.-i.381225671.8812479076;Shopee;;อุปกรณ์เสริมคอมพิวเตอร์;None;4604;742;ต่างประเทศ;9D Apple Watch Series 7 4 5 6 SE 41 . 45 . 40 . 44 . ;ฟิล์มไฮโดรเจลกันรอยหน้าจอ 9 สําหรับ 7 4 5 6 41 มม. 45 มม. 40 มม. 44 มม. 
ภาพ4Kแท้ AUSEK AT-S60TR เลนส์sony iCatch V35 ระบบสัมผัส มี2หน้าจอพร้อมกันสั่นในตัว และต่อแยกMICนอกได้waterproofACTIONCAM;2210.0;125;4.9393939393939394;https://cf.shopee.co.th/file/22a4369b52301a4e554e3a63ef68dc9f_tn;กล้องแอคชั่น;https://shopee.co.th/ภาพ4Kแท้-AUSEK-AT-S60TR-เลนส์sony-iCatch-V35-ระบบสัมผัส-มี2หน้าจอพร้อมกันสั่นในตัว-และต่อแยกMICนอกได้waterproofACTIONCAM-i.487405275.8677409540;Shopee;;กล้อง;;111;1817;จังหวัดกรุงเทพมหานคร;4K AUSEK AT-S60TR sony iCatch V35 2 MIC waterproofACTIONCAM ;ภาพ4 แท้ - 60 เลนส์ 35 ระบบสัมผัส มี2หน้าจอพร้อมกันสั่นในตัว และต่อแยก นอกได้ 
มีส่งด่วน | Redmi Note 11 Pro 5G (8+128GB) | สมาร์ทโฟน | 120Hz FHD+ AMOLED,Snapdragon 695,108MP | รับประกันศูนย์ 1 ปี;9949.0;1102;4.886;https://cf.shopee.co.th/file/5fbe480c7ea2c738ec9eeba3c51bcc15_tn;โทรศัพท์มือถือ;https://shopee.co.th/มีส่งด่วน-|-Redmi-Note-11-Pro-5G-(8+128GB)-|-สมาร์ทโฟน-|-120Hz-FHD+-AMOLED,Snapdragon-695,108MP-|-รับประกันศูนย์-1-ปี-i.17499427.8240441443;Shopee;;โทรศัพท์มือถือและแท็บเล็ต;;870;6494;จังหวัดกรุงเทพมหานคร;Redmi Note 11 Pro 5G 8+128GB 120Hz FHD+ AMOLED Snapdragon 695 108MP 1 ;มีส่งด่วน 11 5 8+128 สมาร์ทโฟน 120 + 695 108 รับประกันศูนย์ 1 ปี 
มีส่งด่วน | Samsung Galaxy A52s 5G (8+128GB) | โทรศัพท์มือถือ ซัมซุง | Snapdragon 778 Super AMOLED | รับประกันศูนย์ 1 ปี;12850.0;1326;4.876595744680851;https://cf.shopee.co.th/file/3cc88f1dd1396b372d0f2f63ac8b0c0f_tn;โทรศัพท์มือถือ;https://shopee.co.th/มีส่งด่วน-|-Samsung-Galaxy-A52s-5G-(8+128GB)-|-โทรศัพท์มือถือ-ซัมซุง-|-Snapdragon-778-Super-AMOLED-|-รับประกันศูนย์-1-ปี-i.17499427.7584749186;Shopee;;โทรศัพท์มือถือและแท็บเล็ต;Samsung(ซัมซุง);760;2348;จังหวัดกรุงเทพมหานคร;Samsung Galaxy A52s 5G 8+128GB Snapdragon 778 Super AMOLED 1 ;มีส่งด่วน 52 5 8+128 โทรศัพท์มือถือ ซัมซุง 778 รับประกันศูนย์ 1 ปี 
ยึดจับ แฮนบาร์ Mount  GoproXiaomi Bike Handle Bar Camera Mount+Tripod Adapter พร้อมส่ง;60.0;9;4.7105263157894735;https://cf.shopee.co.th/file/d820a1176601652558abbca62376fd2b_tn;กล้องแอคชั่น;https://shopee.co.th/ยึดจับ-แฮนบาร์-Mount--GoproXiaomi-Bike-Handle-Bar-Camera-Mount+Tripod-Adapter-พร้อมส่ง-i.73484356.2447334499;Shopee;;กล้อง;No Brand(ไม่มียี่ห้อ);63;21;จังหวัดนครราชสีมา;Mount GoproXiaomi Bike Handle Bar Camera Mount+Tripod Adapter ;ยึดจับ แฮนบาร์ + พร้อมส่ง 
ระบบเทรด Forex TakePropips Donchian Trend Pro™;390.0;72;5.0;https://cf.shopee.co.th/file/1044da28932b081ac02130c43e6873f0_tn;ซอฟต์แวร์;https://shopee.co.th/ระบบเทรด-Forex-TakePropips-Donchian-Trend-Pro™-i.6376903.8329023279;Shopee;;อุปกรณ์เชื่อมต่ออินเทอร์เน็ตและโปรแกรม;Miracle;40;216;จังหวัดกรุงเทพมหานคร;Forex TakePropips Donchian Trend Pro ;ระบบเทรด 
ราคาส่ง! เคสสำหรับ Watch SE ขนาด 38mm. 40mm. 41mm.  42mm. 44mm. 45mm. ใสTPU Watch Series 7/6/5/4/3/2/1;25.0;223;4.8035413153457;https://cf.shopee.co.th/file/687939d0dbddc563cc44830c3e076af5_tn;อุปกรณ์ไอทีสวมใส่;https://shopee.co.th/ราคาส่ง!-เคสสำหรับ-Watch-SE-ขนาด-38mm.-40mm.-41mm.--42mm.-44mm.-45mm.-ใสTPU-Watch-Series-7/6/5/4/3/2/1-i.52608386.3571437714;Shopee;;อุปกรณ์เสริมคอมพิวเตอร์;No Brand(ไม่มียี่ห้อ);3654;1342;จังหวัดสมุทรปราการ;Watch SE 38mm. 40mm. 41mm. 42mm. 44mm. 45mm. TPU Watch Series 7 6 5 4 3 2 1 ;ราคาส่ง เคสสำหรับ ขนาด 38 . 40 . 41 . 42 . 44 . 45 . ใส 7 6 5 4 3 2 1 
ลดล้างสต๊อค!! สินค้าพร้อมส่ง ซิมเทพรายปี TRUE / DTAC / AIS ราคาพิเศษ;349.0;1675;4.901255230125523;https://cf.shopee.co.th/file/ab196f27958351a2a453e2ebe1cdbf67_tn;อุปกรณ์เน็ตเวิร์ค;https://shopee.co.th/ลดล้างสต๊อค!!-สินค้าพร้อมส่ง-ซิมเทพรายปี-TRUE-/-DTAC-/-AIS-ราคาพิเศษ-i.28912009.6647452083;Shopee;;อุปกรณ์เชื่อมต่ออินเทอร์เน็ตและโปรแกรม;No brand(ไม่มียี่ห้อ);8423;797;จังหวัดสมุทรปราการ;TRUE DTAC AIS ;ลดล้างสต๊อค สินค้าพร้อมส่ง ซิมเทพรายปี ราคาพิเศษ 
ล็อตใหม่: ซิมคงกระพัน 20 Mbps​ ซิมดีแทค​ เน็ตไม่อั้น​ ไม่ลดสปีด​ โทรฟรีเบอร์ดีแทค​ นาน12เดือน ไม่ต้องเติมเงินเพิ่ม;1629.0;436;4.962585034013605;https://cf.shopee.co.th/file/de906393015a673b55c2eb16a1eacb1e_tn;อุปกรณ์เน็ตเวิร์ค;https://shopee.co.th/ล็อตใหม่:-ซิมคงกระพัน-20-Mbps​-ซิมดีแทค​-เน็ตไม่อั้น​-ไม่ลดสปีด​-โทรฟรีเบอร์ดีแทค​-นาน12เดือน-ไม่ต้องเติมเงินเพิ่ม-i.139788276.5033936486;Shopee;;อุปกรณ์เชื่อมต่ออินเทอร์เน็ตและโปรแกรม;;2565;1910;จังหวัดเชียงใหม่;20 Mbps 12 ;ล็อตใหม่ ซิมคงกระพัน 20 ซิมดีแทค เน็ตไม่อั้น ไม่ลดสปีด โทรฟรีเบอร์ดีแทค นาน12เดือน ไม่ต้องเติมเงินเพิ่ม 
ศูนย์ไทย พร้อมส่ง [รับ 179 Coins โค้ด CCB22MAR1000] Xiaomi Mi Band 6 สมาร์ทวอทช์ วัดออกซิเจนในเลือด SpO2-1Y;1190.0;7243;4.869891104511384;https://cf.shopee.co.th/file/a7407632d1a5b304d05c350b334458a2_tn;มือถือและอุปกรณ์เสริม;https://shopee.co.th/ศูนย์ไทย-พร้อมส่ง-[รับ-179-Coins-โค้ด-CCB22MAR1000]-Xiaomi-Mi-Band-6-สมาร์ทวอทช์-วัดออกซิเจนในเลือด-SpO2-1Y-i.13127125.6684187170;Shopee;;อุปกรณ์เสริมโทรศัพท์มือถือและแท็บเล็ต;Xiaomi(เสี่ยวมี่);14342;9501;จังหวัดสมุทรปราการ;179 Coins CCB22MAR1000 Xiaomi Mi Band 6 SpO2-1Y ;ศูนย์ไทย พร้อมส่ง รับ 179 โค้ด 22 1000 6 สมาร์ทวอทช์ วัดออกซิเจนในเลือด 2-1 
