Name;brand;Price;historical_sold;Score;view_count;Category;Image;Platform;URL;rating_star;shop_location
ส่งด่วน! Hotshoe Cover 3 รุ่น - แบบระดับน้ำ แบบเขี้ยว แบบมาตรฐาน ถูก - ปิดแฟลช hot shoe แฟลช กล้อง ปิดช่องแฟลช;No Brand(ไม่มียี่ห้อ);11.0;749;136;160;กล้องและอุปกรณ์ถ่ายภาพ;https://cf.shopee.co.th/file/7d2496d959acf4ebe960ce8d39263e24_tn;Shopee;https://shopee.co.th/ส่งด่วน!-Hotshoe-Cover-3-รุ่น---แบบระดับน้ำ-แบบเขี้ยว-แบบมาตรฐาน-ถูก---ปิดแฟลช-hot-shoe-แฟลช-กล้อง-ปิดช่องแฟลช-i.18255119.181197947;4.7947882736156355;จังหวัดกรุงเทพมหานคร
📌กระเป๋ากล้อง❗️กระเป๋าใส่เลนส์ DSLR,Mirrorless ถุงใส่กล้อง ถุงใส่เลนส์  ถุงใส่กล้องกันกระแทก;No Brand(ไม่มียี่ห้อ);140.0;1247;895;937;กล้องและอุปกรณ์ถ่ายภาพ;https://cf.shopee.co.th/file/5db6c6a6de5d83fbd89dfb45253b8367_tn;Shopee;https://shopee.co.th/📌กระเป๋ากล้อง❗️กระเป๋าใส่เลนส์-DSLR,Mirrorless-ถุงใส่กล้อง-ถุงใส่เลนส์--ถุงใส่กล้องกันกระแทก-i.39466775.7613974781;4.881918819188192;จังหวัดสมุทรปราการ
Glink Adapter อะแดปเตอร์กล้องวงจรปิด 12V/1A (5.5x2.5) รุ่น GAC-101;;53.0;853;30;466;กล้องและอุปกรณ์ถ่ายภาพ;https://cf.shopee.co.th/file/9180e5e7aae410d577993e56b7f85d68_tn;Shopee;https://shopee.co.th/Glink-Adapter-อะแดปเตอร์กล้องวงจรปิด-12V/1A-(5.5x2.5)-รุ่น-GAC-101-i.68891594.11707532277;4.846153846153846;จังหวัดอุดรธานี
ข้อต่อ เพิ่มความสูง Extension Arm สำหรับกล้องโกโปร กล้องแอคชั่น For GOPRO / Action camera;;29.0;965;126;223;กล้องและอุปกรณ์ถ่ายภาพ;https://cf.shopee.co.th/file/b2efc1c162a49823ef94ff0b83de0463_tn;Shopee;https://shopee.co.th/ข้อต่อ-เพิ่มความสูง-Extension-Arm-สำหรับกล้องโกโปร-กล้องแอคชั่น-For-GOPRO-/-Action-camera-i.159776193.4614774689;4.882640586797066;จังหวัดชลบุรี
ฟิล์มกระจกกันรอยกล้อง Fuji XS10 XE4 XT4 X100V XT3 XT30 XA7 T2005 XA2 X30XE3 XT10 XT20 XT30 X100F X100T XT1 XT2 XA3 XM1 X;No Brand(ไม่มียี่ห้อ);59.0;2052;514;305;กล้องและอุปกรณ์ถ่ายภาพ;https://cf.shopee.co.th/file/74a9e1b5353edfbf6aee1b3a02a6ab89_tn;Shopee;https://shopee.co.th/ฟิล์มกระจกกันรอยกล้อง-Fuji-XS10-XE4-XT4-X100V-XT3-XT30-XA7-T2005-XA2-X30XE3-XT10-XT20-XT30-X100F-X100T-XT1-XT2-XA3-XM1-X-i.18466373.1104137786;4.692887931034483;จังหวัดศรีสะเกษ
มีสินค้า📌หน้าจอพื้นหลังการถ่ายภาพฉากหลังสีเขียวสตูดิโอถ่ายวิดีโอแบบพกพาฉากเขียวOBS Green Screen backgroundอุปกรณ์ถ่ายภาพ;;219.0;3459;1184;2056;กล้องและอุปกรณ์ถ่ายภาพ;https://cf.shopee.co.th/file/3f5ec0a7c56de7918bb8a7bb903f8c16_tn;Shopee;https://shopee.co.th/มีสินค้า📌หน้าจอพื้นหลังการถ่ายภาพฉากหลังสีเขียวสตูดิโอถ่ายวิดีโอแบบพกพาฉากเขียวOBS-Green-Screen-backgroundอุปกรณ์ถ่ายภาพ-i.413510572.10300527036;4.816720257234727;จังหวัดสมุทรปราการ
🔥FLASH SALE⚡️ Ezviz กล้องวงจรปิด C6N 1080P Full HD Wi-Fi & Lan SD CARD 32GB 64GB 128GB 256GB รับประกัน 2 ปี;EZVIZ(อีแซตวีไอแซต);821.0;1302;204;260;กล้องและอุปกรณ์ถ่ายภาพ;https://cf.shopee.co.th/file/a165faa9fa169b6be20b628359f43e90_tn;Shopee;https://shopee.co.th/🔥FLASH-SALE⚡️-Ezviz-กล้องวงจรปิด-C6N-1080P-Full-HD-Wi-Fi-&-Lan-SD-CARD-32GB-64GB-128GB-256GB-รับประกัน-2-ปี-i.53549820.6308508496;4.866412213740458;จังหวัดกรุงเทพมหานคร
กระเป๋ากล้อง สะพายข้าง กระเป๋าวินเทจ (K);;290.0;781;962;2157;กล้องและอุปกรณ์ถ่ายภาพ;https://cf.shopee.co.th/file/4960b75003e1e151e4bed2c5f47fb45f_tn;Shopee;https://shopee.co.th/กระเป๋ากล้อง-สะพายข้าง-กระเป๋าวินเทจ-(K)-i.20115433.6932427900;4.869918699186992;จังหวัดอุตรดิตถ์
Nikon Lens Cap ฝาปิดหน้าเลนส์ นิคอน ขนาด 49 52 55 58 62 67 72 77 mm.;No Brand(ไม่มียี่ห้อ);39.0;1011;144;71;กล้องและอุปกรณ์ถ่ายภาพ;https://cf.shopee.co.th/file/4fe0a9a19a6061e015ac5c40350814f5_tn;Shopee;https://shopee.co.th/Nikon-Lens-Cap-ฝาปิดหน้าเลนส์-นิคอน-ขนาด-49-52-55-58-62-67-72-77-mm.-i.1903801.569190610;4.739130434782608;จังหวัดกรุงเทพมหานคร
Panasonic ถ่านกระดุม lithium CR2032 (1 แพ็ค 5 ก้อน) ผลิตปี 2020;ZM SHOP;15.0;4730;269;886;กล้องและอุปกรณ์ถ่ายภาพ;https://cf.shopee.co.th/file/3f02496ec3c62786f9a7f85a81662c7e_tn;Shopee;https://shopee.co.th/Panasonic-ถ่านกระดุม-lithium-CR2032-(1-แพ็ค-5-ก้อน)-ผลิตปี-2020-i.62959965.1042592740;4.888421052631579;จังหวัดกรุงเทพมหานคร
ขาตั้งกล้อง YUNTENG VCT-668 ของแท้100%;Yunteng(ยุนเต็ง);539.0;1649;1266;2901;กล้องและอุปกรณ์ถ่ายภาพ;https://cf.shopee.co.th/file/7a2188964d945b040b50d63e6f2faf4e_tn;Shopee;https://shopee.co.th/ขาตั้งกล้อง-YUNTENG-VCT-668-ของแท้100%-i.51794249.824691365;4.885997521685254;จังหวัดกรุงเทพมหานคร
ตัวแปลงถ่านคุณภาพดี  AA TO C /AA TO D /AA2 ก้อน TO D /AAA TO AA;No Brand(ไม่มียี่ห้อ);15.0;2599;193;292;กล้องและอุปกรณ์ถ่ายภาพ;https://cf.shopee.co.th/file/d3ef641ccf390f0f28c475a1f0e526d4_tn;Shopee;https://shopee.co.th/ตัวแปลงถ่านคุณภาพดี--AA-TO-C-/AA-TO-D-/AA2-ก้อน-TO-D-/AAA-TO-AA-i.5386444.1369728259;4.83377308707124;จังหวัดกรุงเทพมหานคร
ลาวา510ใช้งานได้ปกติ มือสองพร้อมใช้ราคาสบายกระเป๋าแนะนำให้ใช้โทรเข้าโทรออกจ้า;;339.0;1782;759;1344;โทรศัพท์มือถือ;https://cf.shopee.co.th/file/dcdbda40a6be871bbb561e6328056b62_tn;Shopee;https://shopee.co.th/ลาวา510ใช้งานได้ปกติ-มือสองพร้อมใช้ราคาสบายกระเป๋าแนะนำให้ใช้โทรเข้าโทรออกจ้า-i.33846241.5216222511;4.341563786008231;จังหวัดมหาสารคาม
🔥 รุ่นใหม่ 🔥HOT🔥แขนจับโทรศัพท์มือถือและแท็บเล็ตอเนกประสงค์ ขาจับโทรศัพท์กับipad หนีบโต๊ะ หนีบเตียง รุ่นยาว100cm;;125.0;504;317;386;โทรศัพท์มือถือ;https://cf.shopee.co.th/file/431b21ac339a9932ac26a74abcd61699_tn;Shopee;https://shopee.co.th/🔥-รุ่นใหม่-🔥HOT🔥แขนจับโทรศัพท์มือถือและแท็บเล็ตอเนกประสงค์-ขาจับโทรศัพท์กับipad-หนีบโต๊ะ-หนีบเตียง-รุ่นยาว100cm-i.83125203.5357932484;4.4504950495049505;จังหวัดกรุงเทพมหานคร
โทรศัพท์มือถือ  N1 โทรศัพท์ 7.0นิ้ว มือถือราคาถูก 16GB+512G Full HD โทรศัพท์มือถือ  รองรับทุกซิม เมณูภาษาไทย;;2799.0;1254;75;259;โทรศัพท์มือถือ;https://cf.shopee.co.th/file/7128be44b9a8fdb5904bbce49af50391_tn;Shopee;https://shopee.co.th/โทรศัพท์มือถือ--N1-โทรศัพท์-7.0นิ้ว-มือถือราคาถูก-16GB+512G-Full-HD-โทรศัพท์มือถือ--รองรับทุกซิม-เมณูภาษาไทย-i.365220865.13126865061;4.96875;จังหวัดกรุงเทพมหานคร
HUAWEI nova 8i สมาร์ทโฟน | HUAWEI SuperCharge 66 W หน้าจอ HUAWEI Edgeless Display 6.67 นิ้ว ร้านค้าอย่า;None;8990.0;262;1174;5467;โทรศัพท์มือถือ;https://cf.shopee.co.th/file/562736fd87c877deae88af013d0901f7_tn;Shopee;https://shopee.co.th/HUAWEI-nova-8i-สมาร์ทโฟน-|-HUAWEI-SuperCharge-66-W-หน้าจอ-HUAWEI-Edgeless-Display-6.67-นิ้ว-ร้านค้าอย่า-i.251293353.8872527357;4.742647058823529;จังหวัดกรุงเทพมหานคร
[เหลือ7799ทักแชทรับลิ้งแจกโค้ด] Oppo reno4 z 5g (8/128 GB) เครื่องศูนย์ไทย ประกัน 1 ปี;Oppo(ออปโป้);7999.0;1262;1786;1008;โทรศัพท์มือถือ;https://cf.shopee.co.th/file/4d73ba856828e3c7ff02c97e6b14ec5c_tn;Shopee;https://shopee.co.th/[เหลือ7799ทักแชทรับลิ้งแจกโค้ด]-Oppo-reno4-z-5g-(8/128-GB)-เครื่องศูนย์ไทย-ประกัน-1-ปี-i.17057147.3742200939;4.8887015177065765;จังหวัดกรุงเทพมหานคร
จัดส่งฟรีโทรศัพท์มือถือจิ๋ว Dual Sim L8star BM10 รุ่น BM-10-small-3110-05D-Ri1;No Brand(ไม่มียี่ห้อ);299.0;1071;310;83;โทรศัพท์มือถือ;https://cf.shopee.co.th/file/71224244bd5c6560f7a3594980848222_tn;Shopee;https://shopee.co.th/จัดส่งฟรีโทรศัพท์มือถือจิ๋ว-Dual-Sim-L8star-BM10-รุ่น-BM-10-small-3110-05D-Ri1-i.63892356.1471621301;4.375451263537906;จังหวัดกรุงเทพมหานคร
Vivo​ y55 มือถือ​มือสอง​สภาพ​สวย​ ฟรีชุด​ชาร์ต​;Vivo(วิโว);1190.0;431;395;1000;โทรศัพท์มือถือ;https://cf.shopee.co.th/file/bd99648b8242c7740f679c6e3a47a7ca_tn;Shopee;https://shopee.co.th/Vivo​-y55-มือถือ​มือสอง​สภาพ​สวย​-ฟรีชุด​ชาร์ต​-i.229989941.5432999815;4.65;จังหวัดมหาสารคาม
[Free upgrade] Xiaomi 11T Pro 8+256GB โทรศัพท์มือถือ  รับประกัน 24 เดือน;;16990.0;189;695;18371;โทรศัพท์มือถือ;https://cf.shopee.co.th/file/b6c75b25018948287497da44e0fbb052_tn;Shopee;https://shopee.co.th/[Free-upgrade]-Xiaomi-11T-Pro-8+256GB-โทรศัพท์มือถือ--รับประกัน-24-เดือน-i.389528981.13010222466;4.79;จังหวัดกรุงเทพมหานคร
VIVO Y3S (Ram 3+32GB) แบต 5,000 แอมป์ ประกัน 1 ปี;None;4499.0;1115;427;1260;โทรศัพท์มือถือ;https://cf.shopee.co.th/file/c214ae70970ce06e2b9c4c7c027447cd_tn;Shopee;https://shopee.co.th/VIVO-Y3S-(Ram-3+32GB)-แบต-5,000-แอมป์-ประกัน-1-ปี-i.62487218.2973464650;4.90282131661442;จังหวัดนครราชสีมา
ลาวา360พร้อมใช้สภาพสวย แนะนำให้ใช้แค่โทรเข้าโทรออกจ้า;;290.0;2284;885;2365;โทรศัพท์มือถือ;https://cf.shopee.co.th/file/470b9808316807cabb3d2b3827fb9514_tn;Shopee;https://shopee.co.th/ลาวา360พร้อมใช้สภาพสวย-แนะนำให้ใช้แค่โทรเข้าโทรออกจ้า-i.33846241.6818258270;4.293159609120521;จังหวัดมหาสารคาม
ซัมซุงมือถือ Samsung Galaxy A12 Ram 4 Rom 128 CPU Mediatek Helio P35;Samsung(ซัมซุง);4999.0;841;449;432;โทรศัพท์มือถือ;https://cf.shopee.co.th/file/3804d8ede28f5f0669205d67f8754b55_tn;Shopee;https://shopee.co.th/ซัมซุงมือถือ-Samsung-Galaxy-A12-Ram-4-Rom-128-CPU-Mediatek-Helio-P35-i.163093672.7173923346;4.962616822429907;จังหวัดเชียงใหม่
